STORE_KEY,STORE_NUMBER,ROW_EFFECTIVE_TIMESTAMP,ROW_EXPIRATION_TIMESTAMP,STORE_NAME,STORE_TYPE_CODE,STORE_TYPE_NAME,OPEN_DATE,CLOSE_DATE,CITY_NAME,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,TIME_ZONE_NAME,DMA_ID,DMA_NAME,ROYALTY_RATE,STORE_STATUS,REGION_ID,REGION_NAME,PRIOR_STORE_NUMBER,STORE_LIVE_DATE,STORE_FUNCTIONAL_STATUS,GLOBAL_REGION_NAME,GLOBAL_REGION_STORE_TYPE_NAME,AREA_REGION,DISPATCH_GO_LIVE_DATE,DOOR_DASH_GO_LIVE_DATE,DOOR_DASH_MARKUP_GO_LIVE_DATE,STORE_CONCEPT_NAME,UBER_EATS_MARKUP_DATE,EDW_CREATE_TIMESTAMP,EDW_MODIFY_TIMESTAMP
1090,267,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA267,Fran,Franchise,9/2/2006,12/31/1999,LOS ANGELES,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,9/2/2006,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1832,1051,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA1051,Fran,Franchise,5/1/2016,12/31/1999,GARDEN GROVE,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,5/1/2016,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1060,237,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA237,Fran,Franchise,7/16/2005,12/31/1999,RANCHO SANTA MARGARITA,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,7/16/2005,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,8/2/2015,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
90,1781,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA1781,Fran,Franchise,12/18/2020,12/31/1999,La Mesa,CA,California,USA,,Pacific,825,SAN DIEGO,,Active,4,West,,12/18/2020,Operational,Domestic,DomesticFranchise,SAN DIEGO,12/18/2020,12/18/2020,12/18/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1135,313,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA313,Fran,Franchise,6/30/2008,12/31/1999,WALNUT PARK,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,6/30/2008,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1678,856,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA856,Fran,Franchise,8/2/2015,12/31/1999,CYPRESS,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,8/2/2015,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1051,228,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA228,Fran,Franchise,5/23/2005,12/31/1999,BELL GARDENS,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,5/23/2005,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1089,266,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA266,Fran,Franchise,2/1/2006,12/31/1999,LAKEWOOD,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,2/1/2006,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,8/8/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
2049,1268,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA1268,Fran,Franchise,3/31/2017,12/31/1999,LOS ANGELES,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,3/31/2017,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1329,507,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA507,Fran,Franchise,2/25/2010,12/31/1999,LONG BEACH,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,2/25/2010,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1946,1165,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA1165,Fran,Franchise,9/24/2016,12/31/1999,HAWAIIAN GARDENS,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,9/24/2016,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,8/8/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1177,355,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA355,Fran,Franchise,7/22/2007,12/31/1999,BELLFLOWER,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,7/22/2007,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1326,504,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA504,Fran,Franchise,10/22/2009,12/31/1999,PICO RIVERA,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,10/22/2009,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
2191,1412,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA1412,Fran,Franchise,9/9/2018,12/31/1999,MAYWOOD,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,9/9/2018,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
2194,1415,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA1415,Fran,Franchise,10/7/2018,12/31/1999,LOS ANGELES,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,10/7/2018,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1214,392,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA392,Fran,Franchise,2/8/2006,12/31/1999,LONG BEACH,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,2/8/2006,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1218,396,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA396,Fran,Franchise,5/22/2008,12/31/1999,COMPTON,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,5/22/2008,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1219,397,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA397,Fran,Franchise,8/28/2008,12/31/1999,COMPTON,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,8/28/2008,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1394,572,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA572,Fran,Franchise,8/4/2011,12/31/1999,SANTA ANA,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,8/4/2011,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,8/2/2015,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1395,573,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA573,Fran,Franchise,7/12/2011,12/31/1999,IRVINE,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,7/12/2011,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1041,218,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA218,Fran,Franchise,3/2/2005,12/31/1999,LAKE FOREST,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,3/2/2005,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,5/3/2015,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1079,256,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA256,Fran,Franchise,3/20/2006,12/31/1999,LYNWOOD,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,3/20/2006,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
2060,1279,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA1279,Fran,Franchise,12/3/2017,12/31/1999,MISSION HILLS,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,12/3/2017,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
2010,1229,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA1229,Fran,Franchise,4/18/2017,12/31/1999,FULLERTON,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,4/18/2017,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1899,1118,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA1118,Fran,Franchise,8/28/2016,12/31/1999,ANAHEIM,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,8/28/2016,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
2057,1276,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA1276,Fran,Franchise,7/16/2017,12/31/1999,ANAHEIM,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,7/16/2017,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,2/28/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1103,280,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA280,Fran,Franchise,4/7/2006,12/31/1999,CERRITOS,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,4/7/2006,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,11/7/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1333,511,2024-05-22T02:07:18.404Z,2024-05-22T02:07:18.404Z,CA511,Fran,Franchise,5/14/2010,12/31/1999,GARDENA,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,5/14/2010,Operational,Domestic,DomesticFranchise,LOS ANGELES,11/7/2018,1/3/2016,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-22T02:07:18.404Z
1000996,2723,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,MI2723,Fran,Franchise,12/31/1999,12/31/1999,Detroit,MI,Michigan,USA,,Unknown,505,DETROIT,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,DETROIT,,,12/31/1999,,12/31/1999,2024-02-28T02:06:44.884Z,2024-05-23T02:07:01.674Z
1,1691,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,NV1691,Fran,Franchise,6/26/2020,12/31/1999,HENDERSON,NV,Nevada,USA,,Pacific,839,LAS VEGAS,,Active,4,West,,6/26/2020,Operational,Domestic,DomesticFranchise,LAS VEGAS,6/26/2020,6/26/2020,8/23/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
1831,1050,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,NV1050,Fran,Franchise,10/25/2015,12/31/1999,NORTH LAS VEGAS,NV,Nevada,USA,,Pacific,839,LAS VEGAS,,Active,4,West,,10/25/2015,Operational,Domestic,DomesticFranchise,LAS VEGAS,10/26/2017,10/26/2017,8/23/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
490163,2578,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,TX2578,Fran,Franchise,1/19/2024,12/31/1999,Houston,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,1/19/2024,Operational,Domestic,DomesticFranchise,HOUSTON,12/30/2023,,1/19/2024,Original,1/19/2024,2023-10-19T02:06:48.104Z,2024-05-23T02:07:01.674Z
1900,1119,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,NV1119,Fran,Franchise,5/15/2016,12/31/1999,Las Vegas,NV,Nevada,USA,,Pacific,839,LAS VEGAS,,Active,4,West,,5/15/2016,Operational,Domestic,DomesticFranchise,LAS VEGAS,10/26/2017,10/26/2017,8/23/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
1064,241,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,NV241,Fran,Franchise,8/26/2005,12/31/1999,LAS VEGAS,NV,Nevada,USA,,Pacific,839,LAS VEGAS,,Active,4,West,,8/26/2005,Operational,Domestic,DomesticFranchise,LAS VEGAS,10/26/2017,10/26/2017,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
1696,874,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,TX874,Fran,Franchise,12/18/2015,12/31/1999,PEARLAND,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,12/18/2015,Operational,Domestic,DomesticFranchise,HOUSTON,11/28/2018,11/28/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
1320,498,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,TX498,Fran,Franchise,3/24/2010,12/31/1999,LAKE JACKSON,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,3/24/2010,Operational,Domestic,DomesticFranchise,HOUSTON,8/28/2019,8/28/2019,9/27/2020,Original,3/24/2010,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
1304,482,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,TX482,Fran,Franchise,8/25/2009,12/31/1999,Pasadena,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,8/25/2009,Operational,Domestic,DomesticFranchise,HOUSTON,11/28/2018,11/28/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
323,2016,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,TX2016,Fran,Franchise,8/3/2021,12/31/1999,LaPorte,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,8/3/2021,Operational,Domestic,DomesticFranchise,HOUSTON,8/3/2021,8/3/2021,8/3/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
315,2008,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,TX2008,Fran,Franchise,11/12/2021,12/31/1999,Pasadena,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,11/12/2021,Operational,Domestic,DomesticFranchise,HOUSTON,11/12/2021,11/16/2021,11/12/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
1672,850,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,CO850,Fran,Franchise,1/16/2015,12/31/1999,LAKEWOOD,CO,Colorado,USA,,Mountain,751,DENVER,,Active,4,West,,1/16/2015,Operational,Domestic,DomesticFranchise,DENVER,9/12/2018,9/12/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
1293,471,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,CO471,Fran,Franchise,1/23/2009,12/31/1999,THORNTON,CO,Colorado,USA,,Mountain,751,DENVER,,Active,4,West,,1/23/2009,Operational,Domestic,DomesticFranchise,DENVER,9/12/2018,9/12/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
2149,1369,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,CO1369,Fran,Franchise,1/26/2018,12/31/1999,ARVADA,CO,Colorado,USA,,Mountain,751,DENVER,,Active,4,West,,1/26/2018,Operational,Domestic,DomesticFranchise,DENVER,9/12/2018,9/12/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
103,1794,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,WA1794,Fran,Franchise,1/8/2021,12/31/1999,Oak Harbor,WA,Washington,USA,,Pacific,819,SEATTLE-TACOMA,,Active,4,West,,1/8/2021,Operational,Domestic,DomesticFranchise,SEATTLE-TACOMA,1/8/2021,1/8/2021,1/8/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
466,2159,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,CO2159,Fran,Franchise,1/20/2023,12/31/1999,Littleton,CO,Colorado,USA,,Mountain,751,DENVER,,Active,4,West,,1/20/2023,Operational,Domestic,DomesticFranchise,DENVER,1/20/2023,1/20/2023,1/20/2023,Original,1/20/2023,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
345,2038,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,CO2038,Fran,Franchise,6/3/2022,12/31/1999,Denver,CO,Colorado,USA,,Mountain,751,DENVER,,Active,4,West,,6/3/2022,Operational,Domestic,DomesticFranchise,DENVER,6/3/2022,6/3/2022,6/3/2022,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
1984,1203,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,NV1203,Fran,Franchise,5/24/2017,12/31/1999,LAS VEGAS,NV,Nevada,USA,,Pacific,839,LAS VEGAS,,Active,4,West,,5/24/2017,Operational,Domestic,DomesticFranchise,LAS VEGAS,10/26/2017,10/26/2017,8/23/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
1827,1046,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,WA1046,Fran,Franchise,10/16/2018,12/31/1999,SEATTLE,WA,Washington,USA,,Pacific,819,SEATTLE-TACOMA,,Active,4,West,,10/16/2018,Operational,Domestic,DomesticFranchise,SEATTLE-TACOMA,9/18/2019,9/18/2019,9/27/2020,Original,10/16/2018,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
2030,1249,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,NV1249,Fran,Franchise,2/12/2017,12/31/1999,HENDERSON,NV,Nevada,USA,,Pacific,839,LAS VEGAS,,Active,4,West,,2/12/2017,Operational,Domestic,DomesticFranchise,LAS VEGAS,10/26/2017,10/26/2017,8/23/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
2212,1433,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,NV1433,Fran,Franchise,5/20/2018,12/31/1999,LAS VEGAS,NV,Nevada,USA,,Pacific,839,LAS VEGAS,,Active,4,West,,5/20/2018,Operational,Domestic,DomesticFranchise,LAS VEGAS,5/20/2018,5/20/2018,8/23/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
2039,1258,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,WA1258,Fran,Franchise,7/8/2017,12/31/1999,SEATTLE,WA,Washington,USA,,Pacific,819,SEATTLE-TACOMA,,Active,4,West,,7/8/2017,Operational,Domestic,DomesticFranchise,SEATTLE-TACOMA,9/18/2019,9/18/2019,9/27/2020,Original,7/8/2017,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
2178,1399,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,NV1399,Fran,Franchise,6/29/2019,12/31/1999,NORTH LAS VEGAS,NV,Nevada,USA,,Pacific,839,LAS VEGAS,,Active,4,West,,6/29/2019,Operational,Domestic,DomesticFranchise,LAS VEGAS,9/18/2019,9/18/2019,8/23/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
1938,1157,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,WA1157,Fran,Franchise,8/4/2016,12/31/1999,SEATTLE,WA,Washington,USA,,Pacific,819,SEATTLE-TACOMA,,Active,4,West,,8/4/2016,Operational,Domestic,DomesticFranchise,SEATTLE-TACOMA,9/18/2019,9/18/2019,9/27/2020,Original,8/4/2016,2023-06-13T20:38:55.210Z,2024-05-23T02:07:01.674Z
835836,2670,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,CA2670,Fran,Franchise,12/31/1999,12/31/1999,Garden Grove,CA,California,USA,,Unknown,803,LOS ANGELES,,Future,4,West,,,Signed Lease,Domestic,DomesticFranchise,LOS ANGELES,,,12/31/1999,,12/31/1999,2024-01-17T02:06:52.860Z,2024-05-23T02:07:01.674Z
75466,2485,2024-05-23T02:07:01.674Z,2024-05-23T02:07:01.674Z,MD2485,Fran,Franchise,5/21/2024,12/31/1999,Beltsville,MD,Maryland,USA,,Unknown,511,"WASHINGTON, DC (HAGRSTWN)",,Active,2,Southeast,,5/21/2024,Operational,Domestic,DomesticFranchise,"WASHINGTON, DC (HAGRSTWN)",2/27/2024,,5/21/2024,Original,5/21/2024,2023-07-02T02:02:10.359Z,2024-05-23T02:07:01.674Z
262304,2523,2024-05-24T02:06:43.461Z,2024-05-24T02:06:43.461Z,CA2523,Fran,Franchise,5/22/2024,12/31/1999,Big Bear Lake,CA,California,USA,,Pacific,803,LOS ANGELES,,Active,4,West,,5/22/2024,Operational,Domestic,DomesticFranchise,LOS ANGELES,4/17/2024,,5/22/2024,Original,5/22/2024,2023-08-20T02:02:42.330Z,2024-05-24T02:06:43.461Z
262305,2522,2024-05-24T02:06:43.461Z,2024-05-24T02:06:43.461Z,NY2522,Fran,Franchise,5/22/2024,12/31/1999,Rosedale,NY,New York,USA,,Eastern,501,NEW YORK,,Active,3,North,,5/22/2024,Operational,Domestic,DomesticFranchise,NEW YORK,5/13/2024,,5/22/2024,Original,5/22/2024,2023-08-20T02:02:42.330Z,2024-05-24T02:06:43.461Z
341,2034,2024-05-27T02:06:53.786Z,2024-05-27T02:06:53.786Z,TX2034,Fran,Franchise,5/27/2022,12/31/1999,Houston,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,5/27/2022,Operational,Domestic,DomesticFranchise,HOUSTON,6/1/2022,6/1/2022,5/27/2022,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-27T02:06:53.786Z
389,2082,2024-05-27T02:06:53.786Z,2024-05-27T02:06:53.786Z,OH2082,Fran,Franchise,5/23/2022,12/31/1999,Niles,OH,Ohio,USA,,Central,536,YOUNGSTOWN,,Active,3,North,,5/23/2022,Operational,Domestic,DomesticFranchise,YOUNGSTOWN,5/23/2022,5/23/2022,5/23/2022,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-27T02:06:53.786Z
581,2274,2024-05-19T02:06:59.265Z,2024-05-19T02:06:59.265Z,AZ2274,Fran,Franchise,5/18/2023,12/31/1999,Gilbert,AZ,Arizona,USA,,Mountain (DST not observed),753,PHOENIX (PRESCOTT),,Active,1,Southwest,,5/18/2023,Operational,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),5/1/2023,,5/18/2023,Original,5/18/2023,2023-06-13T20:38:55.210Z,2024-05-19T02:06:59.265Z
433,2126,2024-05-20T02:06:56.752Z,2024-05-20T02:06:56.752Z,WI2126,Fran,Franchise,5/20/2022,12/31/1999,Beloit,WI,Wisconsin,USA,,Eastern,669,MADISON,,Active,3,North,,5/20/2022,Operational,Domestic,DomesticFranchise,MADISON,5/20/2022,5/20/2022,5/20/2022,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-20T02:06:56.752Z
381,2074,2024-05-20T02:06:56.752Z,2024-05-20T02:06:56.752Z,IL2074,Fran,Franchise,5/18/2022,12/31/1999,Downers Grove,IL,Illinois,USA,,Central,602,CHICAGO,,Active,3,North,,5/18/2022,Operational,Domestic,DomesticFranchise,CHICAGO,5/18/2022,5/18/2022,5/18/2022,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-20T02:06:56.752Z
335,2028,2024-05-20T02:06:56.752Z,2024-05-20T02:06:56.752Z,FL2028,Fran,Franchise,5/18/2022,12/31/1999,Orlando,FL,Florida,USA,,Eastern,534,ORLANDO-DAYTONA BCH-MELBRN,,Active,2,Southeast,,5/18/2022,Operational,Domestic,DomesticFranchise,ORLANDO-DAYTONA BCH-MELBRN,5/18/2022,5/18/2022,5/18/2022,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-20T02:06:56.752Z
395,2088,2024-05-20T02:06:56.752Z,2024-05-20T02:06:56.752Z,CA2088,Fran,Franchise,5/17/2022,12/31/1999,Salinas,CA,California,USA,,Pacific,828,MONTEREY-SALINAS,,Active,4,West,,5/17/2022,Operational,Domestic,DomesticFranchise,MONTEREY-SALINAS,5/17/2022,5/17/2022,5/17/2022,Original,5/17/2022,2023-06-13T20:38:55.210Z,2024-05-20T02:06:56.752Z
1361,539,2024-05-11T02:06:58.810Z,2024-05-11T02:06:58.810Z,LA539,Fran,Franchise,8/31/2010,12/31/1999,BATON ROUGE,LA,Louisiana,USA,,Central,716,BATON ROUGE,,Active,2,Southeast,,8/31/2010,Operational,Domestic,DomesticFranchise,BATON ROUGE,10/16/2019,10/16/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-05-11T02:06:58.810Z
