STORE_NUMBER,OPEN_DATE,MONTH_ORDER,START_DATE,END_DATE,TRANSACTION_FINAL_COUNT,NET_SALES_FINAL_USD_AMOUNT
1107,10-10-2015,15,22-01-2020,20-04-2020,11573,222514.86999999997
1107,10-10-2015,14,21-04-2020,19-07-2020,8326,102854.22999999998
1107,10-10-2015,13,20-07-2020,17-10-2020,9248,132095.96
1107,10-10-2015,12,18-10-2020,15-01-2021,8278,129960.89000000003
1107,10-10-2015,11,16-01-2021,15-04-2021,9220,150341.25999999998
1107,10-10-2015,10,16-04-2021,14-07-2021,9164,163366.26000000007
1107,10-10-2015,9,15-07-2021,12-10-2021,8942,160658.05000000008
1107,10-10-2015,8,13-10-2021,10-01-2022,8311,168207.35000000003
1107,10-10-2015,7,11-01-2022,10-04-2022,8923,178755.26000000004
1107,10-10-2015,6,11-04-2022,09-07-2022,8907,186565.34000000003
1107,10-10-2015,5,10-07-2022,07-10-2022,8505,187067.71000000005
1107,10-10-2015,4,08-10-2022,05-01-2023,8694,215031.84000000008
1107,10-10-2015,3,06-01-2023,05-04-2023,9066,220159.38000000003
1107,10-10-2015,2,06-04-2023,04-07-2023,10762,238708.36999999994
1107,10-10-2015,1,05-07-2023,02-10-2023,9801,246042.21999999997
1107,10-10-2015,0,03-10-2023,31-12-2023,8075,228759.88000000006
1111,30-05-2016,18,27-04-2019,25-07-2019,11209,227090.87000000005
1111,30-05-2016,17,26-07-2019,23-10-2019,12637,253587.2099999999
1111,30-05-2016,16,24-10-2019,21-01-2020,12584,264343.12
1111,30-05-2016,15,22-01-2020,20-04-2020,14372,325347.8000000001
1111,30-05-2016,14,21-04-2020,19-07-2020,16624,400122.74000000005
1111,30-05-2016,13,20-07-2020,17-10-2020,16841,393859.7799999999
1111,30-05-2016,12,18-10-2020,15-01-2021,16557,388628.5199999999
1111,30-05-2016,11,16-01-2021,15-04-2021,17453,427147.42999999993
1111,30-05-2016,10,16-04-2021,14-07-2021,17924,447115.2099999999
1111,30-05-2016,9,15-07-2021,12-10-2021,18240,451170.77999999997
1111,30-05-2016,8,13-10-2021,10-01-2022,18993,478488.53000000014
1111,30-05-2016,7,11-01-2022,10-04-2022,19978,513402.74
1111,30-05-2016,6,11-04-2022,09-07-2022,20106,501990.9000000001
1111,30-05-2016,5,10-07-2022,07-10-2022,20365,494269.38
1111,30-05-2016,4,08-10-2022,05-01-2023,19617,464372.4899999999
1111,30-05-2016,3,06-01-2023,05-04-2023,21807,537634.7499999998
1111,30-05-2016,2,06-04-2023,04-07-2023,21393,525795.6400000002
1111,30-05-2016,1,05-07-2023,02-10-2023,24515,591484.6200000002
1111,30-05-2016,0,03-10-2023,31-12-2023,24169,574608.4800000001
1114,03-05-2016,18,27-04-2019,25-07-2019,14306,255145.04999999996
1114,03-05-2016,17,26-07-2019,23-10-2019,16327,295195.8099999999
1114,03-05-2016,16,24-10-2019,21-01-2020,15109,279257.2399999999
1114,03-05-2016,15,22-01-2020,20-04-2020,15626,314242.78999999986
1114,03-05-2016,14,21-04-2020,19-07-2020,17430,376188.48999999993
1114,03-05-2016,13,20-07-2020,17-10-2020,17475,359912.48000000016
1114,03-05-2016,12,18-10-2020,15-01-2021,17063,362095.1500000001
1114,03-05-2016,11,16-01-2021,15-04-2021,18277,389943.37
1114,03-05-2016,10,16-04-2021,14-07-2021,18970,398502.48
1114,03-05-2016,9,15-07-2021,12-10-2021,19045,392725.86000000004
1114,03-05-2016,8,13-10-2021,10-01-2022,14279,315393.9000000001
1114,03-05-2016,7,11-01-2022,10-04-2022,11739,268694.88000000006
1114,03-05-2016,6,11-04-2022,09-07-2022,12232,263187.13999999996
1114,03-05-2016,5,10-07-2022,07-10-2022,13630,294527.60000000003
1114,03-05-2016,4,08-10-2022,05-01-2023,12931,287811.2299999999
1114,03-05-2016,3,06-01-2023,05-04-2023,14044,315146.82000000007
1114,03-05-2016,2,06-04-2023,04-07-2023,13560,296670.67000000004
1114,03-05-2016,1,05-07-2023,02-10-2023,13710,302459.2600000001
1114,03-05-2016,0,03-10-2023,31-12-2023,14346,316925.17999999993
1126,20-07-2016,18,27-04-2019,25-07-2019,7669,134785.96
1126,20-07-2016,17,26-07-2019,23-10-2019,8728,156879.98000000004
1126,20-07-2016,16,24-10-2019,21-01-2020,8278,148264.66
1126,20-07-2016,15,22-01-2020,20-04-2020,8130,155725.29
1126,20-07-2016,14,21-04-2020,19-07-2020,9215,190524.45
1126,20-07-2016,13,20-07-2020,17-10-2020,8614,172758.84000000003
1126,20-07-2016,12,18-10-2020,15-01-2021,8127,166420.56000000008
1126,20-07-2016,11,16-01-2021,15-04-2021,8282,171926.05999999997
1126,20-07-2016,10,16-04-2021,14-07-2021,9103,189058.42999999988
1126,20-07-2016,9,15-07-2021,12-10-2021,9967,214184.84999999995
1126,20-07-2016,8,13-10-2021,10-01-2022,8979,215660.26000000007
1126,20-07-2016,7,11-01-2022,10-04-2022,8983,210252.54
1126,20-07-2016,6,11-04-2022,09-07-2022,10014,237314.20999999996
1126,20-07-2016,5,10-07-2022,07-10-2022,11543,268686.70000000007
1126,20-07-2016,4,08-10-2022,05-01-2023,12177,283589.7700000001
1126,20-07-2016,3,06-01-2023,05-04-2023,13119,315059.17
1126,20-07-2016,2,06-04-2023,04-07-2023,12574,303853.83999999997
1126,20-07-2016,1,05-07-2023,02-10-2023,14684,352364.0299999998
1126,20-07-2016,0,03-10-2023,31-12-2023,16686,403743.03
1127,30-11-2015,18,27-04-2019,25-07-2019,7931,138646.81999999995
1127,30-11-2015,17,26-07-2019,23-10-2019,9964,161353.81000000003
1127,30-11-2015,16,24-10-2019,21-01-2020,9477,170042.02999999994
1127,30-11-2015,15,22-01-2020,20-04-2020,7311,117404.66999999998
1127,30-11-2015,14,21-04-2020,19-07-2020,7324,78280.20000000001
1127,30-11-2015,13,20-07-2020,17-10-2020,7133,90245.03
1127,30-11-2015,12,18-10-2020,15-01-2021,6492,95585.21999999997
1127,30-11-2015,11,16-01-2021,15-04-2021,5118,83084.64
1127,30-11-2015,10,16-04-2021,14-07-2021,5980,111180.33000000005
1127,30-11-2015,9,15-07-2021,12-10-2021,7011,121954.87000000001
1127,30-11-2015,8,13-10-2021,10-01-2022,6254,117927.88000000003
1127,30-11-2015,7,11-01-2022,10-04-2022,5530,106989.73000000001
1127,30-11-2015,6,11-04-2022,09-07-2022,5395,100766.88999999998
1127,30-11-2015,5,10-07-2022,07-10-2022,5056,93625.43000000001
1127,30-11-2015,4,08-10-2022,05-01-2023,4416,89224.63000000005
1127,30-11-2015,3,06-01-2023,05-04-2023,4941,108681.12
1127,30-11-2015,2,06-04-2023,04-07-2023,5211,126040.71999999999
1127,30-11-2015,1,05-07-2023,02-10-2023,5525,140857.03000000003
1127,30-11-2015,0,03-10-2023,31-12-2023,5854,150795.43
1129,27-10-2016,18,27-04-2019,25-07-2019,7900,139291.98999999993
1129,27-10-2016,17,26-07-2019,23-10-2019,8576,152153.40000000005
1129,27-10-2016,16,24-10-2019,21-01-2020,7665,139459.34000000003
1129,27-10-2016,15,22-01-2020,20-04-2020,8186,162169.0500000001
1129,27-10-2016,14,21-04-2020,19-07-2020,9073,194369.45999999988
1129,27-10-2016,13,20-07-2020,17-10-2020,8888,184105.97000000003
1129,27-10-2016,12,18-10-2020,15-01-2021,8324,174530.66
1129,27-10-2016,11,16-01-2021,15-04-2021,9021,187355.79
1129,27-10-2016,10,16-04-2021,14-07-2021,9716,202650.03
1129,27-10-2016,9,15-07-2021,12-10-2021,10130,208085.94999999998
1129,27-10-2016,8,13-10-2021,10-01-2022,10412,223423.41999999993
1129,27-10-2016,7,11-01-2022,10-04-2022,10009,222396.77999999997
1129,27-10-2016,6,11-04-2022,09-07-2022,10461,226476.60999999996
1129,27-10-2016,5,10-07-2022,07-10-2022,13341,284222.1
1129,27-10-2016,4,08-10-2022,05-01-2023,13295,288615.68
1129,27-10-2016,3,06-01-2023,05-04-2023,14030,326541.44999999995
1129,27-10-2016,2,06-04-2023,04-07-2023,13630,311066.1400000001
1129,27-10-2016,1,05-07-2023,02-10-2023,15391,350293.40999999986
1129,27-10-2016,0,03-10-2023,31-12-2023,16715,394442.14000000013
1132,23-03-2016,18,27-04-2019,25-07-2019,15550,270034.11999999994
1132,23-03-2016,17,26-07-2019,23-10-2019,15311,269055.61
1132,23-03-2016,16,24-10-2019,21-01-2020,14577,256830.28999999998
1132,23-03-2016,15,22-01-2020,20-04-2020,14639,274331.1500000001
1132,23-03-2016,14,21-04-2020,19-07-2020,15530,302306.97000000003
1132,23-03-2016,13,20-07-2020,17-10-2020,15815,295538.96
1132,23-03-2016,12,18-10-2020,15-01-2021,15006,288042.0500000001
1132,23-03-2016,11,16-01-2021,15-04-2021,14958,296057.54000000015
1132,23-03-2016,10,16-04-2021,14-07-2021,16356,308563.2900000001
1132,23-03-2016,9,15-07-2021,12-10-2021,18176,340804.0999999999
1132,23-03-2016,8,13-10-2021,10-01-2022,17286,335111.74000000005
1132,23-03-2016,7,11-01-2022,10-04-2022,15565,317416.84000000014
1132,23-03-2016,6,11-04-2022,09-07-2022,15949,313101.27000000014
1132,23-03-2016,5,10-07-2022,07-10-2022,18944,367274.23999999993
1132,23-03-2016,4,08-10-2022,05-01-2023,18164,351151.22
1132,23-03-2016,3,06-01-2023,05-04-2023,18487,377109.81000000006
1132,23-03-2016,2,06-04-2023,04-07-2023,17956,355679.1900000002
1132,23-03-2016,1,05-07-2023,02-10-2023,18810,377251.5800000001
1132,23-03-2016,0,03-10-2023,31-12-2023,18962,381935.68000000005
1136,26-12-2015,7,12-07-2019,09-10-2019,25040,110437.52999999998
1136,26-12-2015,6,10-10-2019,07-01-2020,23971,113315.19000000003
1136,26-12-2015,5,08-01-2020,06-04-2020,14831,74665.53000000001
1136,26-12-2015,4,07-04-2020,05-07-2020,1521,8642.419999999998
1136,26-12-2015,3,06-07-2020,03-10-2020,6293,34927.659999999996
1136,26-12-2015,2,04-10-2020,01-01-2021,7890,45998.12000000002
1136,26-12-2015,1,02-01-2021,01-04-2021,7702,46508.439999999995
1136,26-12-2015,0,02-04-2021,30-06-2021,9075,52491.56000000002
1142,27-07-2016,18,27-04-2019,25-07-2019,7144,117675.03000000006
1142,27-07-2016,17,26-07-2019,23-10-2019,7235,121864.36
1142,27-07-2016,16,24-10-2019,21-01-2020,7054,122073.85999999994
1142,27-07-2016,15,22-01-2020,20-04-2020,7547,138942.62
1142,27-07-2016,14,21-04-2020,19-07-2020,9220,180812.49
1142,27-07-2016,13,20-07-2020,17-10-2020,8477,160612.32000000007
1142,27-07-2016,12,18-10-2020,15-01-2021,7239,139819.88000000003
1142,27-07-2016,11,16-01-2021,15-04-2021,7606,148568.79999999996
1142,27-07-2016,10,16-04-2021,14-07-2021,9333,176769.55000000005
1142,27-07-2016,9,15-07-2021,12-10-2021,10621,208187.63999999996
1142,27-07-2016,8,13-10-2021,10-01-2022,10935,228101.46999999994
1142,27-07-2016,7,11-01-2022,10-04-2022,10636,250248.37000000005
1142,27-07-2016,6,11-04-2022,09-07-2022,9376,213671.52999999985
1142,27-07-2016,5,10-07-2022,07-10-2022,10940,246096.30999999997
1142,27-07-2016,4,08-10-2022,05-01-2023,11612,262651.9099999999
1142,27-07-2016,3,06-01-2023,05-04-2023,13256,304063.31000000006
1142,27-07-2016,2,06-04-2023,04-07-2023,12695,287264.8599999999
1142,27-07-2016,1,05-07-2023,02-10-2023,13535,307780.46
1142,27-07-2016,0,03-10-2023,31-12-2023,14374,326981.94
1143,05-05-2016,18,27-04-2019,25-07-2019,19178,362181.4000000002
1143,05-05-2016,17,26-07-2019,23-10-2019,19778,363968.81999999995
1143,05-05-2016,16,24-10-2019,21-01-2020,19468,365789.6900000001
1143,05-05-2016,15,22-01-2020,20-04-2020,20783,440667.17
1143,05-05-2016,14,21-04-2020,19-07-2020,22313,515206.54000000004
1143,05-05-2016,13,20-07-2020,17-10-2020,23359,532319.9899999999
1143,05-05-2016,12,18-10-2020,15-01-2021,23248,536742.6499999999
1143,05-05-2016,11,16-01-2021,15-04-2021,26193,611845.1800000003
1143,05-05-2016,10,16-04-2021,14-07-2021,25437,599037.9500000002
1143,05-05-2016,9,15-07-2021,12-10-2021,24466,585241.2399999996
1143,05-05-2016,8,13-10-2021,10-01-2022,23136,585948.9099999999
1143,05-05-2016,7,11-01-2022,10-04-2022,22203,565497.0899999999
1143,05-05-2016,6,11-04-2022,09-07-2022,21633,534101.4399999998
1143,05-05-2016,5,10-07-2022,07-10-2022,23948,581509.5499999999
1143,05-05-2016,4,08-10-2022,05-01-2023,24748,597895.28
1143,05-05-2016,3,06-01-2023,05-04-2023,25626,656292.62
1143,05-05-2016,2,06-04-2023,04-07-2023,23335,604586.77
1143,05-05-2016,1,05-07-2023,02-10-2023,24738,625772.9299999999
1143,05-05-2016,0,03-10-2023,31-12-2023,27028,690338.4799999999
1148,27-04-2016,18,27-04-2019,25-07-2019,9485,180742.39999999997
1148,27-04-2016,17,26-07-2019,23-10-2019,9225,175395.14
1148,27-04-2016,16,24-10-2019,21-01-2020,9248,186074.94999999998
1148,27-04-2016,15,22-01-2020,20-04-2020,7709,149018.39000000004
1148,27-04-2016,14,21-04-2020,19-07-2020,5799,72567.23999999998
1148,27-04-2016,13,20-07-2020,17-10-2020,7761,112583.82000000002
1148,27-04-2016,12,18-10-2020,15-01-2021,7635,119897.29999999997
1148,27-04-2016,11,16-01-2021,15-04-2021,7702,128872.48999999995
1148,27-04-2016,10,16-04-2021,14-07-2021,8092,146207.79000000004
1148,27-04-2016,9,15-07-2021,12-10-2021,7725,137819.65
1148,27-04-2016,8,13-10-2021,10-01-2022,7263,140416.25999999998
1148,27-04-2016,7,11-01-2022,10-04-2022,7602,151088.33000000007
1148,27-04-2016,6,11-04-2022,09-07-2022,7455,158655.32
1148,27-04-2016,5,10-07-2022,07-10-2022,6818,150066.97000000003
1148,27-04-2016,4,08-10-2022,05-01-2023,6753,166050.86000000002
1148,27-04-2016,3,06-01-2023,05-04-2023,6907,172186.00999999995
1148,27-04-2016,2,06-04-2023,04-07-2023,6857,184572.53999999998
1148,27-04-2016,1,05-07-2023,02-10-2023,6753,182796.57999999996
1148,27-04-2016,0,03-10-2023,31-12-2023,7396,203657.02000000002
1151,15-06-2016,18,27-04-2019,25-07-2019,14405,273520.8400000001
1151,15-06-2016,17,26-07-2019,23-10-2019,16147,297971.82999999996
1151,15-06-2016,16,24-10-2019,21-01-2020,15471,292642.08
1151,15-06-2016,15,22-01-2020,20-04-2020,15963,325166.9900000001
1151,15-06-2016,14,21-04-2020,19-07-2020,13872,310578.20999999996
1151,15-06-2016,13,20-07-2020,17-10-2020,14107,301700.96
1151,15-06-2016,12,18-10-2020,15-01-2021,12461,276955.51
1151,15-06-2016,11,16-01-2021,15-04-2021,13902,315124.99000000005
1151,15-06-2016,10,16-04-2021,14-07-2021,13262,310322.16
1151,15-06-2016,9,15-07-2021,12-10-2021,13108,304133.3899999999
1151,15-06-2016,8,13-10-2021,10-01-2022,12223,290848.98
1151,15-06-2016,7,11-01-2022,10-04-2022,15419,360183.86999999994
1151,15-06-2016,6,11-04-2022,09-07-2022,16325,368898.10000000003
1151,15-06-2016,5,10-07-2022,07-10-2022,17387,390223.4
1151,15-06-2016,4,08-10-2022,05-01-2023,17164,376534.84
1151,15-06-2016,3,06-01-2023,05-04-2023,19495,440559.11999999994
1151,15-06-2016,2,06-04-2023,04-07-2023,17469,402013.49999999994
1151,15-06-2016,1,05-07-2023,02-10-2023,17993,412530.0299999999
1151,15-06-2016,0,03-10-2023,31-12-2023,19457,428802.25999999983
1152,25-02-2017,18,27-04-2019,25-07-2019,9113,153798.20000000007
1152,25-02-2017,17,26-07-2019,23-10-2019,9972,164846.56999999995
1152,25-02-2017,16,24-10-2019,21-01-2020,9971,170763.20000000004
1152,25-02-2017,15,22-01-2020,20-04-2020,11661,217302.00000000003
1152,25-02-2017,14,21-04-2020,19-07-2020,12982,263097.6400000001
1152,25-02-2017,13,20-07-2020,17-10-2020,11715,227911.20999999996
1152,25-02-2017,12,18-10-2020,15-01-2021,11211,220641.13999999998
1152,25-02-2017,11,16-01-2021,15-04-2021,13196,266639.36000000004
1152,25-02-2017,10,16-04-2021,14-07-2021,15380,311300.0299999999
1152,25-02-2017,9,15-07-2021,12-10-2021,13911,284278.47000000003
1152,25-02-2017,8,13-10-2021,10-01-2022,13253,283301.1599999998
1152,25-02-2017,7,11-01-2022,10-04-2022,14623,320543.94999999995
1152,25-02-2017,6,11-04-2022,09-07-2022,15430,339199.27999999985
1152,25-02-2017,5,10-07-2022,07-10-2022,15845,352756.84
1152,25-02-2017,4,08-10-2022,05-01-2023,17850,400420.0699999999
1152,25-02-2017,3,06-01-2023,05-04-2023,19495,441392.81
1152,25-02-2017,2,06-04-2023,04-07-2023,18685,420638.64999999985
1152,25-02-2017,1,05-07-2023,02-10-2023,21267,472959.98
1152,25-02-2017,0,03-10-2023,31-12-2023,23545,513837.5999999999
1162,25-07-2016,18,27-04-2019,25-07-2019,23832,392029.0300000001
1162,25-07-2016,17,26-07-2019,23-10-2019,24335,401748.83999999997
1162,25-07-2016,16,24-10-2019,21-01-2020,23901,402520.79
1162,25-07-2016,15,22-01-2020,20-04-2020,25566,465607.8200000001
1162,25-07-2016,14,21-04-2020,19-07-2020,28997,562206.14
1162,25-07-2016,13,20-07-2020,17-10-2020,25772,477311.91000000003
1162,25-07-2016,12,18-10-2020,15-01-2021,24099,450134.8500000001
1162,25-07-2016,11,16-01-2021,15-04-2021,25202,482548.96
1162,25-07-2016,10,16-04-2021,14-07-2021,25407,475382.3799999999
1162,25-07-2016,9,15-07-2021,12-10-2021,24022,445284.5399999999
1162,25-07-2016,8,13-10-2021,10-01-2022,22236,440745.8500000001
1162,25-07-2016,7,11-01-2022,10-04-2022,20817,432510.1399999998
1162,25-07-2016,6,11-04-2022,09-07-2022,20680,425797.56999999983
1162,25-07-2016,5,10-07-2022,07-10-2022,21854,446717.2099999999
1162,25-07-2016,4,08-10-2022,05-01-2023,20908,429445.50000000023
1162,25-07-2016,3,06-01-2023,05-04-2023,23171,478397.38000000024
1162,25-07-2016,2,06-04-2023,04-07-2023,22235,461668.9400000002
1162,25-07-2016,1,05-07-2023,02-10-2023,23143,497032.20999999996
1162,25-07-2016,0,03-10-2023,31-12-2023,25475,538398.9999999999
1169,07-07-2016,18,27-04-2019,25-07-2019,17860,329222.84
1169,07-07-2016,17,26-07-2019,23-10-2019,18763,335614.7299999999
1169,07-07-2016,16,24-10-2019,21-01-2020,18920,344423.93
1169,07-07-2016,15,22-01-2020,20-04-2020,19049,391682.2000000002
1169,07-07-2016,14,21-04-2020,19-07-2020,18512,416570.5100000001
1169,07-07-2016,13,20-07-2020,17-10-2020,18366,407054.99
1169,07-07-2016,12,18-10-2020,15-01-2021,17372,397306.37999999995
1169,07-07-2016,11,16-01-2021,15-04-2021,17770,412515.6700000002
1169,07-07-2016,10,16-04-2021,14-07-2021,17913,417875.9600000002
1169,07-07-2016,9,15-07-2021,12-10-2021,18243,432471.3699999998
1169,07-07-2016,8,13-10-2021,10-01-2022,18024,446689.3300000001
1169,07-07-2016,7,11-01-2022,10-04-2022,17484,448196.59000000014
1169,07-07-2016,6,11-04-2022,09-07-2022,18180,449353.8700000002
1169,07-07-2016,5,10-07-2022,07-10-2022,19706,479937.56000000006
1169,07-07-2016,4,08-10-2022,05-01-2023,20232,486903.9300000001
1169,07-07-2016,3,06-01-2023,05-04-2023,21601,548360.6799999999
1169,07-07-2016,2,06-04-2023,04-07-2023,20410,520385.91
1169,07-07-2016,1,05-07-2023,02-10-2023,22118,546660.8800000001
1169,07-07-2016,0,03-10-2023,31-12-2023,22970,566344.1999999996
1175,23-06-2016,18,27-04-2019,25-07-2019,7551,112598.91000000005
1175,23-06-2016,17,26-07-2019,23-10-2019,8246,128029.54000000002
1175,23-06-2016,16,24-10-2019,21-01-2020,7675,118728.92000000003
1175,23-06-2016,15,22-01-2020,20-04-2020,8934,148997.43999999994
1175,23-06-2016,14,21-04-2020,19-07-2020,10044,183038.95999999996
1175,23-06-2016,13,20-07-2020,17-10-2020,6556,115136.02999999998
1175,23-06-2016,12,18-10-2020,15-01-2021,8445,149861.44999999998
1175,23-06-2016,11,16-01-2021,15-04-2021,9730,175811.13000000006
1175,23-06-2016,10,16-04-2021,14-07-2021,11106,199944.62
1175,23-06-2016,9,15-07-2021,12-10-2021,10503,190135.71
1175,23-06-2016,8,13-10-2021,10-01-2022,9038,176910.69999999995
1175,23-06-2016,7,11-01-2022,10-04-2022,9101,178686.82
1175,23-06-2016,6,11-04-2022,09-07-2022,8863,173617.16000000003
1175,23-06-2016,5,10-07-2022,07-10-2022,11001,214619.74
1175,23-06-2016,4,08-10-2022,05-01-2023,11609,215985.62000000002
1175,23-06-2016,3,06-01-2023,05-04-2023,12021,237088.5599999999
1175,23-06-2016,2,06-04-2023,04-07-2023,10935,213872.79999999996
1175,23-06-2016,1,05-07-2023,02-10-2023,12954,255921.99000000008
1175,23-06-2016,0,03-10-2023,31-12-2023,3747,70042.98
1179,06-10-2017,18,27-04-2019,25-07-2019,12619,233496.68
1179,06-10-2017,17,26-07-2019,23-10-2019,12544,234223.08
1179,06-10-2017,16,24-10-2019,21-01-2020,11922,225778.68000000002
1179,06-10-2017,15,22-01-2020,20-04-2020,12271,247380.61000000002
1179,06-10-2017,14,21-04-2020,19-07-2020,11508,249403.53000000014
1179,06-10-2017,13,20-07-2020,17-10-2020,10786,223889.82999999987
1179,06-10-2017,12,18-10-2020,15-01-2021,8675,176373.83000000007
1179,06-10-2017,11,16-01-2021,15-04-2021,13341,278497.49000000005
1179,06-10-2017,10,16-04-2021,14-07-2021,13289,282110.0300000001
1179,06-10-2017,9,15-07-2021,12-10-2021,12545,280760.68
1179,06-10-2017,8,13-10-2021,10-01-2022,12543,286569.94000000006
1179,06-10-2017,7,11-01-2022,10-04-2022,11427,255786.91999999995
1179,06-10-2017,6,11-04-2022,09-07-2022,12077,266196.74
1179,06-10-2017,5,10-07-2022,07-10-2022,13313,284614.82000000007
1179,06-10-2017,4,08-10-2022,05-01-2023,13603,286829.47000000003
1179,06-10-2017,3,06-01-2023,05-04-2023,15255,332634.95999999996
1179,06-10-2017,2,06-04-2023,04-07-2023,15490,336486.27
1179,06-10-2017,1,05-07-2023,02-10-2023,17514,381647.52000000025
1179,06-10-2017,0,03-10-2023,31-12-2023,17900,377485.94999999984
1180,14-12-2016,18,27-04-2019,25-07-2019,11056,163796.97999999998
1180,14-12-2016,17,26-07-2019,23-10-2019,11615,173583.04999999996
1180,14-12-2016,16,24-10-2019,21-01-2020,10398,164849.24
1180,14-12-2016,15,22-01-2020,20-04-2020,10912,180769.61
1180,14-12-2016,14,21-04-2020,19-07-2020,12177,215769.4
1180,14-12-2016,13,20-07-2020,17-10-2020,11935,207458.00000000003
1180,14-12-2016,12,18-10-2020,15-01-2021,11170,199317.81000000003
1180,14-12-2016,11,16-01-2021,15-04-2021,10879,197161.28999999998
1180,14-12-2016,10,16-04-2021,14-07-2021,11387,210303.90000000002
1180,14-12-2016,9,15-07-2021,12-10-2021,11344,212668.72
1180,14-12-2016,8,13-10-2021,10-01-2022,10844,211308.68999999997
1180,14-12-2016,7,11-01-2022,10-04-2022,9815,191629.90999999995
1180,14-12-2016,6,11-04-2022,09-07-2022,10032,191337.39000000004
1180,14-12-2016,5,10-07-2022,07-10-2022,11660,217487.01999999996
1180,14-12-2016,4,08-10-2022,05-01-2023,10947,211919.31000000003
1180,14-12-2016,3,06-01-2023,05-04-2023,12103,248732.57999999993
1180,14-12-2016,2,06-04-2023,04-07-2023,12253,253544.66
1180,14-12-2016,1,05-07-2023,02-10-2023,13500,284118.13999999996
1180,14-12-2016,0,03-10-2023,31-12-2023,13802,294647.35
1185,27-07-2016,18,27-04-2019,25-07-2019,17621,294711.55000000005
1185,27-07-2016,17,26-07-2019,23-10-2019,16748,286590.67999999993
1185,27-07-2016,16,24-10-2019,21-01-2020,12853,224120.33000000002
